Timestamp,Total,Syracuse - Alpha Chi Omega,Syracuse - Alpha Epsilon Phi,Syracuse - Alpha Gamma Delta,Syracuse - Alpha Phi,Syracuse - Alpha Xi Delta,Syracuse - Delta Delta Delta,Syracuse - Delta Gamma,Syracuse - Delta Phi Epsilon,Syracuse - Fall Pledge Class 2025,Syracuse - Gamma Phi Beta,Syracuse - Kappa Alpha Theta,Syracuse - Kappa Kappa Gamma,Syracuse - Phi Sigma Sigma,Syracuse - Sigma Delta Tau
2026-04-13 20:53:47,122874.31,5655.33,3260.18,2288.75,11169.21,2544.41,6950.83,4962.06,2014.13,15956.09,14197.05,2958.84,29208.30,4230.80,6422.80
2026-04-13 20:58:22,122919.63,5655.33,3260.18,2334.07,11169.21,2544.41,6950.83,4962.06,2014.13,15956.09,14197.05,2958.84,29208.30,4230.80,6422.80
2026-04-13 20:58:54,122969.63,5655.33,3260.18,2334.07,11169.21,2594.41,6950.83,4962.06,2014.13,15956.09,14197.05,2958.84,29208.30,4230.80,6422.80
2026-04-13 20:59:25,123072.63,5655.33,3260.18,2334.07,11169.21,2594.41,6950.83,4962.06,2014.13,15956.09,14197.05,2958.84,29208.30,4230.80,6525.80
2026-04-13 20:59:56,123175.63,5655.33,3260.18,2334.07,11169.21,2594.41,6950.83,4962.06,2014.13,15956.09,14197.05,2958.84,29208.30,4333.80,6525.80
2026-04-13 21:03:30,123227.13,5655.33,3260.18,2334.07,11169.21,2594.41,6950.83,4962.06,2014.13,15956.09,14197.05,2958.84,29259.80,4333.80,6525.80
2026-04-13 21:04:02,123252.88,5655.33,3260.18,2334.07,11169.21,2594.41,6950.83,4962.06,2014.13,15956.09,14197.05,2958.84,29259.80,4333.80,6551.55
2026-04-13 21:11:38,123304.38,5655.33,3260.18,2334.07,11169.21,2594.41,6950.83,4962.06,2014.13,15956.09,14248.55,2958.84,29259.80,4333.80,6551.55
2026-04-13 21:16:43,123407.38,5655.33,3260.18,2334.07,11169.21,2594.41,6950.83,4962.06,2014.13,15956.09,14351.55,2958.84,29259.80,4333.80,6551.55
2026-04-13 21:24:20,123507.38,5655.33,3260.18,2434.07,11169.21,2594.41,6950.83,4962.06,2014.13,15956.09,14351.55,2958.84,29259.80,4333.80,6551.55
2026-04-13 21:28:55,123607.38,5655.33,3260.18,2434.07,11169.21,2594.41,6950.83,4962.06,2014.13,15956.09,14351.55,2958.84,29259.80,4433.80,6551.55
2026-04-13 21:31:59,124122.38,5655.33,3260.18,2434.07,11169.21,2594.41,6950.83,4962.06,2014.13,15956.09,14351.55,2958.84,29259.80,4433.80,6551.55
2026-04-13 21:34:32,124222.38,5655.33,3260.18,2534.07,11169.21,2594.41,6950.83,4962.06,2014.13,15956.09,14351.55,2958.84,29259.80,4433.80,6551.55
2026-04-13 21:42:39,124248.13,5655.33,3260.18,2534.07,11169.21,2594.41,6950.83,4962.06,2014.13,15956.09,14377.30,2958.84,29259.80,4433.80,6551.55
2026-04-13 21:45:12,124348.13,5755.33,3260.18,2534.07,11169.21,2594.41,6950.83,4962.06,2014.13,15956.09,14377.30,2958.84,29259.80,4433.80,6551.55
2026-04-13 21:48:16,124413.13,5755.33,3260.18,2599.07,11169.21,2594.41,6950.83,4962.06,2014.13,15956.09,14377.30,2958.84,29259.80,4433.80,6551.55
2026-04-13 22:01:26,124438.13,5755.33,3260.18,2599.07,11194.21,2594.41,6950.83,4962.06,2014.13,15956.09,14377.30,2958.84,29259.80,4433.80,6551.55
2026-04-13 22:06:01,124688.13,5755.33,3260.18,2599.07,11194.21,2594.41,6950.83,4962.06,2014.13,15956.09,14377.30,2958.84,29259.80,4683.80,6551.55
2026-04-13 22:08:34,124708.73,5755.33,3260.18,2599.07,11194.21,2594.41,6950.83,4962.06,2014.13,15956.09,14377.30,2958.84,29280.40,4683.80,6551.55
2026-04-13 22:30:52,124811.73,5755.33,3260.18,2599.07,11194.21,2594.41,6950.83,4962.06,2014.13,15956.09,14377.30,2958.84,29383.40,4683.80,6551.55
2026-04-13 22:43:33,124873.23,5755.33,3260.18,2599.07,11194.21,2594.41,6950.83,4962.06,2014.13,15956.09,14377.30,2958.84,29383.40,4683.80,6603.05
2026-04-13 22:45:35,124883.23,5755.33,3260.18,2599.07,11194.21,2594.41,6950.83,4962.06,2014.13,15956.09,14377.30,2958.84,29383.40,4683.80,6603.05
2026-04-13 22:53:11,124986.23,5755.33,3260.18,2599.07,11194.21,2594.41,6950.83,4962.06,2014.13,16059.09,14377.30,2958.84,29383.40,4683.80,6603.05
2026-04-13 22:54:43,125089.23,5755.33,3260.18,2599.07,11194.21,2594.41,6950.83,5065.06,2014.13,16059.09,14377.30,2958.84,29383.40,4683.80,6603.05
2026-04-13 22:57:47,125192.23,5755.33,3260.18,2599.07,11194.21,2594.41,6950.83,5065.06,2014.13,16059.09,14377.30,2958.84,29486.40,4683.80,6603.05
2026-04-13 22:58:18,125295.23,5755.33,3260.18,2599.07,11297.21,2594.41,6950.83,5065.06,2014.13,16059.09,14377.30,2958.84,29486.40,4683.80,6603.05
2026-04-13 23:04:54,125320.98,5755.33,3260.18,2599.07,11297.21,2594.41,6950.83,5065.06,2014.13,16059.09,14377.30,2958.84,29512.15,4683.80,6603.05
2026-04-13 23:13:00,125423.98,5755.33,3260.18,2599.07,11297.21,2594.41,6950.83,5065.06,2014.13,16059.09,14480.30,2958.84,29512.15,4683.80,6603.05
2026-04-14 00:12:45,125439.43,5755.33,3260.18,2614.52,11297.21,2594.41,6950.83,5065.06,2014.13,16059.09,14480.30,2958.84,29512.15,4683.80,6603.05
2026-04-14 00:26:27,125490.93,5755.33,3260.18,2614.52,11297.21,2594.41,6950.83,5065.06,2014.13,16059.09,14480.30,2958.84,29512.15,4735.30,6603.05
2026-04-14 01:54:01,125516.68,5755.33,3260.18,2614.52,11322.96,2594.41,6950.83,5065.06,2014.13,16059.09,14480.30,2958.84,29512.15,4735.30,6603.05
2026-04-14 05:04:49,125568.18,5755.33,3260.18,2614.52,11322.96,2594.41,6950.83,5065.06,2014.13,16110.59,14480.30,2958.84,29512.15,4735.30,6603.05
2026-04-14 05:16:58,125573.18,5755.33,3260.18,2614.52,11322.96,2594.41,6950.83,5065.06,2014.13,16110.59,14485.30,2958.84,29512.15,4735.30,6603.05
2026-04-14 05:26:07,125624.68,5755.33,3311.68,2614.52,11322.96,2594.41,6950.83,5065.06,2014.13,16110.59,14485.30,2958.84,29512.15,4735.30,6603.05
2026-04-14 05:48:53,125882.18,5755.33,3311.68,2872.02,11322.96,2594.41,6950.83,5065.06,2014.13,16110.59,14485.30,2958.84,29512.15,4735.30,6603.05
2026-04-14 06:29:24,125887.18,5760.33,3311.68,2872.02,11322.96,2594.41,6950.83,5065.06,2014.13,16110.59,14485.30,2958.84,29512.15,4735.30,6603.05
2026-04-14 06:31:26,125990.18,5760.33,3311.68,2872.02,11322.96,2594.41,6950.83,5065.06,2014.13,16110.59,14485.30,2958.84,29512.15,4838.30,6603.05
2026-04-14 06:57:17,126090.18,5760.33,3311.68,2872.02,11322.96,2594.41,6950.83,5065.06,2014.13,16110.59,14485.30,2958.84,29612.15,4838.30,6603.05
2026-04-14 07:12:29,126115.18,5760.33,3311.68,2872.02,11322.96,2594.41,6950.83,5065.06,2014.13,16110.59,14485.30,2958.84,29612.15,4838.30,6603.05
2026-04-14 07:17:35,126192.43,5760.33,3311.68,2872.02,11322.96,2594.41,6950.83,5065.06,2014.13,16110.59,14485.30,2958.84,29612.15,4838.30,6603.05
2026-04-14 08:05:41,126295.43,5760.33,3311.68,2872.02,11425.96,2594.41,6950.83,5065.06,2014.13,16110.59,14485.30,2958.84,29612.15,4838.30,6603.05
2026-04-14 08:49:43,126320.43,5760.33,3311.68,2872.02,11425.96,2594.41,6950.83,5065.06,2014.13,16110.59,14485.30,2958.84,29637.15,4838.30,6603.05
2026-04-14 09:14:07,126423.43,5760.33,3311.68,2872.02,11425.96,2594.41,6950.83,5168.06,2014.13,16110.59,14485.30,2958.84,29637.15,4838.30,6603.05
2026-04-14 09:23:49,126526.43,5760.33,3311.68,2872.02,11528.96,2594.41,6950.83,5168.06,2014.13,16110.59,14485.30,2958.84,29637.15,4838.30,6603.05
2026-04-14 09:26:23,126577.93,5760.33,3311.68,2872.02,11528.96,2594.41,6950.83,5168.06,2014.13,16162.09,14485.30,2958.84,29637.15,4838.30,6603.05
2026-04-14 10:10:06,126602.93,5760.33,3311.68,2872.02,11528.96,2619.41,6950.83,5168.06,2014.13,16162.09,14485.30,2958.84,29637.15,4838.30,6603.05
2026-04-14 10:19:46,126757.43,5760.33,3311.68,2872.02,11528.96,2619.41,6950.83,5168.06,2014.13,16162.09,14485.30,2958.84,29637.15,4992.80,6603.05
2026-04-14 10:26:23,127272.43,5760.33,3311.68,2872.02,11528.96,2619.41,6950.83,5168.06,2014.13,16162.09,14485.30,2958.84,29637.15,5507.80,6603.05
2026-04-14 10:32:00,127372.43,5760.33,3311.68,2872.02,11528.96,2619.41,6950.83,5168.06,2014.13,16262.09,14485.30,2958.84,29637.15,5585.05,6603.05
2026-04-14 10:36:36,127622.43,5760.33,3311.68,2872.02,11528.96,2619.41,6950.83,5168.06,2014.13,16512.09,14485.30,2958.84,29637.15,5585.05,6603.05
2026-04-14 10:49:48,127632.73,5760.33,3311.68,2872.02,11539.26,2619.41,6950.83,5168.06,2014.13,16512.09,14485.30,2958.84,29637.15,5585.05,6603.05
2026-04-14 11:13:41,127735.73,5760.33,3311.68,2872.02,11539.26,2619.41,6950.83,5168.06,2014.13,16512.09,14588.30,2958.84,29637.15,5585.05,6603.05
2026-04-14 11:34:03,127787.23,5760.33,3311.68,2872.02,11590.76,2619.41,6950.83,5168.06,2014.13,16512.09,14588.30,2958.84,29637.15,5585.05,6603.05
2026-04-14 11:37:07,127887.23,5760.33,3311.68,2872.02,11590.76,2619.41,6950.83,5168.06,2014.13,16512.09,14588.30,2958.84,29637.15,5685.05,6603.05
2026-04-14 11:41:42,127990.23,5760.33,3311.68,2872.02,11590.76,2619.41,6950.83,5271.06,2014.13,16512.09,14588.30,2958.84,29637.15,5685.05,6603.05
2026-04-14 11:53:55,128015.98,5786.08,3311.68,2872.02,11590.76,2619.41,6950.83,5271.06,2014.13,16512.09,14588.30,2958.84,29637.15,5685.05,6603.05
2026-04-14 11:58:00,128265.98,5786.08,3311.68,2872.02,11590.76,2619.41,6950.83,5271.06,2014.13,16512.09,14588.30,2958.84,29887.15,5685.05,6603.05
2026-04-14 11:59:03,128368.98,5786.08,3311.68,2872.02,11590.76,2619.41,6950.83,5271.06,2014.13,16512.09,14588.30,2958.84,29887.15,5685.05,6706.05
2026-04-14 12:01:36,128518.98,5786.08,3311.68,2972.02,11590.76,2619.41,6950.83,5271.06,2014.13,16512.09,14588.30,2958.84,29937.15,5685.05,6706.05
2026-04-14 12:10:14,128621.98,5889.08,3311.68,2972.02,11590.76,2619.41,6950.83,5271.06,2014.13,16512.09,14588.30,2958.84,29937.15,5685.05,6706.05
2026-04-14 12:16:20,128721.98,5889.08,3311.68,3072.02,11590.76,2619.41,6950.83,5271.06,2014.13,16512.09,14588.30,2958.84,29937.15,5685.05,6706.05
2026-04-14 12:20:55,128821.98,5889.08,3311.68,3072.02,11590.76,2619.41,6950.83,5271.06,2014.13,16512.09,14688.30,2958.84,29937.15,5685.05,6706.05
2026-04-14 12:33:34,128924.98,5889.08,3311.68,3072.02,11693.76,2619.41,6950.83,5271.06,2014.13,16512.09,14688.30,2958.84,29937.15,5685.05,6706.05
2026-04-14 12:34:06,129024.98,5889.08,3311.68,3072.02,11693.76,2619.41,6950.83,5271.06,2014.13,16512.09,14688.30,2958.84,29937.15,5685.05,6706.05
2026-04-14 12:44:45,129049.98,5889.08,3311.68,3072.02,11693.76,2619.41,6950.83,5271.06,2014.13,16512.09,14713.30,2958.84,29937.15,5685.05,6706.05
2026-04-14 13:06:32,129152.98,5889.08,3311.68,3072.02,11693.76,2619.41,6950.83,5271.06,2014.13,16512.09,14816.30,2958.84,29937.15,5685.05,6706.05
2026-04-14 13:26:52,129667.98,5889.08,3311.68,3072.02,11693.76,2619.41,6950.83,5271.06,2014.13,16512.09,14816.30,2958.84,29937.15,5685.05,6706.05
2026-04-14 13:37:02,129692.98,5889.08,3311.68,3072.02,11693.76,2619.41,6950.83,5271.06,2014.13,16512.09,14841.30,2958.84,29937.15,5685.05,6706.05
2026-04-14 13:44:09,129744.48,5940.58,3311.68,3072.02,11693.76,2619.41,6950.83,5271.06,2014.13,16512.09,14841.30,2958.84,29937.15,5685.05,6706.05
2026-04-14 13:45:41,129844.48,6040.58,3311.68,3072.02,11693.76,2619.41,6950.83,5271.06,2014.13,16512.09,14841.30,2958.84,29937.15,5685.05,6706.05
2026-04-14 13:56:20,129869.48,6040.58,3311.68,3072.02,11693.76,2619.41,6950.83,5271.06,2014.13,16512.09,14841.30,2958.84,29937.15,5710.05,6706.05
2026-04-14 14:07:30,129972.48,6040.58,3311.68,3175.02,11693.76,2619.41,6950.83,5271.06,2014.13,16512.09,14841.30,2958.84,29937.15,5710.05,6706.05
2026-04-14 14:14:36,130022.48,6040.58,3361.68,3175.02,11693.76,2619.41,6950.83,5271.06,2014.13,16512.09,14841.30,2958.84,29937.15,5710.05,6706.05
2026-04-14 14:53:37,130125.48,6040.58,3361.68,3175.02,11693.76,2619.41,6950.83,5271.06,2014.13,16512.09,14841.30,2958.84,29937.15,5710.05,6809.05
2026-04-14 15:02:45,130243.48,6040.58,3361.68,3293.02,11693.76,2619.41,6950.83,5271.06,2014.13,16512.09,14841.30,2958.84,29937.15,5710.05,6809.05
2026-04-14 15:08:51,130269.23,6040.58,3361.68,3293.02,11693.76,2619.41,6950.83,5271.06,2014.13,16537.84,14841.30,2958.84,29937.15,5710.05,6809.05
2026-04-14 15:13:56,130369.23,6040.58,3361.68,3293.02,11693.76,2619.41,6950.83,5271.06,2014.13,16537.84,14841.30,2958.84,29937.15,5810.05,6809.05
2026-04-14 15:21:03,130472.23,6040.58,3361.68,3293.02,11693.76,2619.41,6950.83,5374.06,2014.13,16537.84,14841.30,2958.84,29937.15,5810.05,6809.05
2026-04-14 15:33:43,130522.23,6040.58,3361.68,3293.02,11693.76,2619.41,6950.83,5374.06,2014.13,16537.84,14841.30,2958.84,29937.15,5810.05,6809.05
2026-04-14 15:36:16,130527.23,6045.58,3361.68,3293.02,11693.76,2619.41,6950.83,5374.06,2014.13,16537.84,14841.30,2958.84,29937.15,5810.05,6809.05
2026-04-14 15:43:52,130577.23,6045.58,3361.68,3293.02,11693.76,2619.41,6950.83,5374.06,2014.13,16537.84,14841.30,2958.84,29937.15,5860.05,6809.05
2026-04-14 15:47:56,130677.23,6045.58,3361.68,3393.02,11693.76,2619.41,6950.83,5374.06,2014.13,16537.84,14841.30,2958.84,29937.15,5860.05,6809.05
2026-04-14 15:55:33,130780.23,6045.58,3361.68,3393.02,11693.76,2619.41,6950.83,5374.06,2014.13,16537.84,14841.30,2958.84,30040.15,5860.05,6809.05
2026-04-14 16:29:34,130883.23,6045.58,3361.68,3393.02,11693.76,2619.41,6950.83,5477.06,2014.13,16537.84,14841.30,2958.84,30040.15,5860.05,6809.05
2026-04-14 16:49:20,130934.73,6045.58,3361.68,3393.02,11693.76,2619.41,6950.83,5477.06,2014.13,16537.84,14892.80,2958.84,30040.15,5860.05,6809.05
2026-04-14 16:57:57,130984.73,6045.58,3361.68,3393.02,11693.76,2619.41,6950.83,5477.06,2014.13,16537.84,14892.80,2958.84,30040.15,5860.05,6859.05
2026-04-14 17:02:32,131084.73,6045.58,3361.68,3393.02,11693.76,2619.41,6950.83,5477.06,2014.13,16537.84,14892.80,2958.84,30040.15,5860.05,6859.05
2026-04-14 17:04:35,131134.73,6045.58,3361.68,3393.02,11693.76,2669.41,6950.83,5477.06,2014.13,16537.84,14892.80,2958.84,30040.15,5860.05,6859.05
2026-04-14 17:10:40,131160.48,6045.58,3361.68,3393.02,11693.76,2669.41,6950.83,5477.06,2014.13,16537.84,14892.80,2958.84,30040.15,5860.05,6859.05
2026-04-14 17:16:16,131186.23,6045.58,3361.68,3393.02,11693.76,2669.41,6950.83,5477.06,2014.13,16537.84,14892.80,2958.84,30065.90,5860.05,6859.05
2026-04-14 17:16:47,131223.31,6045.58,3361.68,3393.02,11693.76,2669.41,6950.83,5477.06,2014.13,16537.84,14892.80,2958.84,30065.90,5860.05,6859.05
2026-04-14 17:23:53,132223.31,6045.58,3361.68,3393.02,11693.76,2669.41,7950.83,5477.06,2014.13,16537.84,14892.80,2958.84,30065.90,5860.05,6859.05
2026-04-14 17:28:29,132480.81,6045.58,3361.68,3393.02,11693.76,2669.41,8208.33,5477.06,2014.13,16537.84,14892.80,2958.84,30065.90,5860.05,6859.05
2026-04-14 17:31:33,132583.81,6045.58,3361.68,3393.02,11693.76,2669.41,8208.33,5477.06,2014.13,16537.84,14995.80,2958.84,30065.90,5860.05,6859.05
2026-04-14 17:45:15,132633.81,6045.58,3361.68,3393.02,11693.76,2669.41,8208.33,5477.06,2014.13,16537.84,15045.80,2958.84,30065.90,5860.05,6859.05
2026-04-14 17:47:47,132659.56,6045.58,3361.68,3393.02,11693.76,2669.41,8208.33,5477.06,2014.13,16537.84,15071.55,2958.84,30065.90,5860.05,6859.05
2026-04-14 17:55:24,132762.56,6045.58,3361.68,3393.02,11693.76,2669.41,8208.33,5477.06,2014.13,16537.84,15174.55,2958.84,30065.90,5860.05,6859.05
2026-04-14 17:58:59,132788.31,6045.58,3361.68,3393.02,11693.76,2669.41,8208.33,5477.06,2014.13,16537.84,15200.30,2958.84,30065.90,5860.05,6859.05
2026-04-14 18:27:25,132839.81,6045.58,3361.68,3393.02,11693.76,2669.41,8208.33,5477.06,2014.13,16537.84,15251.80,2958.84,30065.90,5860.05,6859.05
2026-04-14 18:27:57,132864.81,6045.58,3361.68,3393.02,11693.76,2669.41,8233.33,5477.06,2014.13,16537.84,15251.80,2958.84,30065.90,5860.05,6859.05
2026-04-14 18:30:30,132967.81,6045.58,3361.68,3393.02,11796.76,2669.41,8233.33,5477.06,2014.13,16537.84,15251.80,2958.84,30065.90,5860.05,6859.05
2026-04-14 19:43:23,133067.81,6045.58,3361.68,3393.02,11796.76,2669.41,8233.33,5477.06,2014.13,16537.84,15351.80,2958.84,30065.90,5860.05,6859.05
2026-04-14 19:46:57,133092.81,6045.58,3361.68,3393.02,11796.76,2669.41,8233.33,5477.06,2014.13,16537.84,15351.80,2958.84,30090.90,5860.05,6859.05
2026-04-14 20:19:23,133118.56,6045.58,3361.68,3393.02,11796.76,2669.41,8233.33,5477.06,2014.13,16537.84,15377.55,2958.84,30090.90,5860.05,6859.05
2026-04-14 20:30:33,133144.31,6045.58,3361.68,3393.02,11796.76,2669.41,8233.33,5477.06,2014.13,16537.84,15377.55,2958.84,30116.65,5860.05,6859.05
2026-04-14 20:37:08,133401.81,6045.58,3361.68,3393.02,11796.76,2669.41,8233.33,5477.06,2014.13,16537.84,15377.55,2958.84,30116.65,5860.05,6859.05
2026-04-14 20:42:43,133451.81,6045.58,3361.68,3393.02,11796.76,2669.41,8233.33,5477.06,2014.13,16537.84,15377.55,2958.84,30166.65,5860.05,6859.05
2026-04-14 20:48:18,133554.81,6045.58,3361.68,3496.02,11796.76,2669.41,8233.33,5477.06,2014.13,16537.84,15377.55,2958.84,30166.65,5860.05,6859.05
2026-04-14 21:38:56,133654.81,6045.58,3361.68,3496.02,11796.76,2669.41,8233.33,5577.06,2014.13,16537.84,15377.55,2958.84,30166.65,5860.05,6859.05
2026-04-14 22:02:44,133904.81,6045.58,3611.68,3496.02,11796.76,2669.41,8233.33,5577.06,2014.13,16537.84,15377.55,2958.84,30166.65,5860.05,6859.05
2026-04-14 22:10:51,133930.56,6045.58,3611.68,3496.02,11796.76,2669.41,8233.33,5577.06,2014.13,16537.84,15377.55,2958.84,30166.65,5860.05,6859.05
2026-04-14 22:12:54,134033.56,6045.58,3611.68,3496.02,11796.76,2669.41,8233.33,5577.06,2014.13,16537.84,15377.55,2958.84,30166.65,5860.05,6859.05
2026-04-14 22:37:12,134059.31,6045.58,3611.68,3496.02,11796.76,2669.41,8233.33,5577.06,2014.13,16537.84,15377.55,2958.84,30192.40,5860.05,6859.05
2026-04-14 23:09:37,134309.31,6045.58,3611.68,3496.02,11796.76,2669.41,8233.33,5577.06,2014.13,16537.84,15627.55,2958.84,30192.40,5860.05,6859.05
2026-04-14 23:15:42,134412.31,6045.58,3611.68,3496.02,11796.76,2669.41,8233.33,5577.06,2014.13,16537.84,15627.55,2958.84,30295.40,5860.05,6859.05
2026-04-15 00:08:51,134662.31,6045.58,3611.68,3496.02,11796.76,2669.41,8233.33,5827.06,2014.13,16537.84,15627.55,2958.84,30295.40,5860.05,6859.05
2026-04-15 00:18:59,134712.31,6045.58,3611.68,3496.02,11796.76,2669.41,8233.33,5877.06,2014.13,16537.84,15627.55,2958.84,30295.40,5860.05,6859.05
2026-04-15 05:50:06,134763.81,6045.58,3611.68,3496.02,11796.76,2669.41,8233.33,5877.06,2014.13,16537.84,15627.55,2958.84,30295.40,5860.05,6910.55
2026-04-15 08:54:30,134774.11,6045.58,3611.68,3496.02,11796.76,2669.41,8233.33,5877.06,2014.13,16537.84,15637.85,2958.84,30295.40,5860.05,6910.55
2026-04-15 09:08:11,134799.11,6045.58,3611.68,3496.02,11796.76,2669.41,8233.33,5877.06,2014.13,16537.84,15662.85,2958.84,30295.40,5860.05,6910.55
2026-04-15 09:32:03,134902.11,6045.58,3611.68,3496.02,11796.76,2669.41,8233.33,5877.06,2014.13,16537.84,15765.85,2958.84,30295.40,5860.05,6910.55
2026-04-15 10:13:06,134953.61,6045.58,3611.68,3496.02,11796.76,2669.41,8233.33,5877.06,2065.63,16537.84,15765.85,2958.84,30295.40,5860.05,6910.55
2026-04-15 11:08:28,135056.61,6045.58,3611.68,3496.02,11796.76,2669.41,8233.33,5877.06,2065.63,16537.84,15868.85,2958.84,30295.40,5860.05,6910.55
2026-04-15 11:19:38,136140.61,6045.58,3611.68,3496.02,11796.76,2669.41,8233.33,5877.06,2065.63,16537.84,15971.85,2958.84,30295.40,5860.05,6910.55
2026-04-15 12:03:45,136215.61,6045.58,3611.68,3496.02,11796.76,2669.41,8233.33,5877.06,2065.63,16537.84,15971.85,2958.84,30295.40,5860.05,6985.55
2026-04-15 12:04:16,136265.61,6045.58,3611.68,3496.02,11796.76,2669.41,8233.33,5877.06,2065.63,16537.84,15971.85,2958.84,30295.40,5860.05,6985.55
2026-04-15 12:04:48,136291.36,6045.58,3611.68,3496.02,11796.76,2669.41,8233.33,5877.06,2065.63,16537.84,15997.60,2958.84,30295.40,5860.05,6985.55
2026-04-15 12:06:51,136391.36,6145.58,3611.68,3496.02,11796.76,2669.41,8233.33,5877.06,2065.63,16537.84,15997.60,2958.84,30295.40,5860.05,6985.55
2026-04-15 12:31:12,136417.11,6145.58,3611.68,3521.77,11796.76,2669.41,8233.33,5877.06,2065.63,16537.84,15997.60,2958.84,30295.40,5860.05,6985.55
2026-04-15 12:50:34,136520.11,6145.58,3611.68,3521.77,11796.76,2669.41,8233.33,5877.06,2065.63,16640.84,15997.60,2958.84,30295.40,5860.05,6985.55
2026-04-15 12:57:41,136530.11,6145.58,3611.68,3521.77,11796.76,2669.41,8233.33,5877.06,2065.63,16640.84,15997.60,2958.84,30305.40,5860.05,6985.55
2026-04-15 13:01:45,136581.61,6145.58,3611.68,3521.77,11796.76,2669.41,8233.33,5877.06,2065.63,16692.34,15997.60,2958.84,30305.40,5860.05,6985.55
2026-04-15 13:24:34,136631.61,6145.58,3611.68,3571.77,11796.76,2669.41,8233.33,5877.06,2065.63,16692.34,15997.60,2958.84,30305.40,5860.05,6985.55
2026-04-15 13:51:26,136656.61,6145.58,3611.68,3571.77,11796.76,2669.41,8233.33,5877.06,2065.63,16692.34,15997.60,2958.84,30305.40,5860.05,6985.55
2026-04-15 14:05:09,136681.61,6145.58,3611.68,3571.77,11796.76,2669.41,8233.33,5877.06,2065.63,16692.34,15997.60,2958.84,30330.40,5860.05,6985.55
2026-04-15 14:07:44,136733.11,6145.58,3611.68,3571.77,11796.76,2669.41,8233.33,5877.06,2065.63,16692.34,15997.60,2958.84,30381.90,5860.05,6985.55
2026-04-15 14:19:54,138233.11,6145.58,3611.68,3571.77,11796.76,2669.41,8233.33,5877.06,2065.63,18192.34,15997.60,2958.84,30381.90,5860.05,6985.55
2026-04-15 14:20:26,138258.11,6170.58,3611.68,3571.77,11796.76,2669.41,8233.33,5877.06,2065.63,18192.34,15997.60,2958.84,30381.90,5860.05,6985.55
2026-04-15 15:04:06,138283.86,6170.58,3611.68,3571.77,11796.76,2669.41,8233.33,5877.06,2065.63,18192.34,16023.35,2958.84,30381.90,5860.05,6985.55
2026-04-15 15:13:45,139283.86,6170.58,3611.68,3571.77,11796.76,2669.41,8233.33,5877.06,2065.63,18192.34,17023.35,2958.84,30381.90,5860.05,6985.55
2026-04-15 15:27:25,139383.86,6170.58,3611.68,3571.77,11796.76,2669.41,8233.33,5877.06,2065.63,18192.34,17023.35,2958.84,30381.90,5860.05,6985.55
2026-04-15 15:32:03,142358.86,6170.58,3611.68,3571.77,11796.76,2669.41,8233.33,5877.06,2065.63,21167.34,17023.35,2958.84,30381.90,5860.05,6985.55
2026-04-15 15:51:50,142408.86,6170.58,3611.68,3571.77,11796.76,2669.41,8233.33,5877.06,2065.63,21167.34,17073.35,2958.84,30381.90,5860.05,6985.55
2026-04-15 15:55:56,142429.46,6170.58,3611.68,3571.77,11796.76,2669.41,8233.33,5897.66,2065.63,21167.34,17073.35,2958.84,30381.90,5860.05,6985.55
2026-04-15 15:59:00,142455.21,6170.58,3611.68,3597.52,11796.76,2669.41,8233.33,5897.66,2065.63,21167.34,17073.35,2958.84,30381.90,5860.05,6985.55
2026-04-15 16:05:42,142558.21,6170.58,3611.68,3597.52,11796.76,2669.41,8233.33,5897.66,2065.63,21167.34,17176.35,2958.84,30381.90,5860.05,6985.55
2026-04-15 16:28:32,142583.96,6170.58,3611.68,3597.52,11796.76,2669.41,8233.33,5897.66,2065.63,21167.34,17176.35,2958.84,30381.90,5860.05,6985.55
2026-04-15 16:42:34,142623.96,6170.58,3611.68,3597.52,11796.76,2669.41,8233.33,5897.66,2065.63,21207.34,17176.35,2958.84,30381.90,5860.05,6985.55
2026-04-15 16:46:44,142873.96,6170.58,3611.68,3847.52,11796.76,2669.41,8233.33,5897.66,2065.63,21207.34,17176.35,2958.84,30381.90,5860.05,6985.55
2026-04-15 16:49:21,142925.46,6170.58,3611.68,3847.52,11796.76,2669.41,8233.33,5897.66,2065.63,21207.34,17227.85,2958.84,30381.90,5860.05,6985.55
2026-04-15 16:54:03,143025.46,6170.58,3611.68,3847.52,11796.76,2669.41,8233.33,5897.66,2065.63,21207.34,17327.85,2958.84,30381.90,5860.05,6985.55
2026-04-15 17:21:35,143205.46,6170.58,3791.68,3847.52,11796.76,2669.41,8233.33,5897.66,2065.63,21207.34,17327.85,2958.84,30381.90,5860.05,6985.55
2026-04-15 17:23:17,143205.46,6170.58,3791.68,3847.52,11796.76,2669.41,8233.33,5897.66,2065.63,21207.34,17327.85,2958.84,30381.90,5860.05,6985.55
2026-04-15 17:40:30,143455.46,6170.58,3791.68,3847.52,11796.76,2669.41,8233.33,5897.66,2065.63,21457.34,17327.85,2958.84,30381.90,5860.05,6985.55
2026-04-15 17:44:09,143955.46,6170.58,3791.68,3847.52,11796.76,2669.41,8233.33,5897.66,2065.63,21957.34,17327.85,2958.84,30381.90,5860.05,6985.55
2026-04-15 17:50:56,144005.46,6170.58,3791.68,3847.52,11796.76,2669.41,8233.33,5897.66,2065.63,21957.34,17377.85,2958.84,30381.90,5860.05,6985.55
